generation,best_score,avg_score,diversity
742,9860.1938,491.5625,69.10
743,9860.1938,492.7348,69.10
744,9860.1938,476.4937,69.10
745,9860.1938,475.6242,69.10
746,9860.1938,474.4051,69.10
747,9860.1938,473.2543,69.10
748,9860.1938,472.1827,69.10
749,9860.1938,471.3042,69.10
750,9860.1938,470.5891,69.10
751,9860.1938,454.5545,69.10
752,9860.1938,454.3367,69.10
753,9860.1938,454.0423,69.10
754,9860.1938,438.1078,69.10
755,9860.1938,437.0270,69.10
756,9860.1938,421.1653,69.10
757,9860.1938,405.3532,69.10
758,9860.1938,404.4008,69.10
759,9860.1938,404.5318,69.10
760,9860.1938,403.5821,69.10
761,9860.1938,413.7950,69.10
762,9860.1938,411.9925,69.10
763,9860.1938,411.7778,69.10
764,9860.1938,412.3354,69.10
765,9860.1938,422.4891,69.10
766,9860.1938,406.8412,69.10
767,9860.1938,416.9727,69.10
768,9860.1938,416.6131,69.10
769,9860.1938,415.8616,69.10
770,9860.1938,417.0410,69.10
771,9860.1938,416.8465,69.10
772,9860.1938,416.0603,69.10
773,9860.1938,400.5833,69.10
774,9860.1938,400.0026,69.10
775,9860.1938,398.2526,69.10
776,9860.1938,397.2119,69.10
777,9860.1938,396.7506,69.10
778,9860.1938,381.4177,69.10
779,9860.1938,366.1299,69.10
780,9860.1938,365.4648,69.10
781,9860.1938,350.2453,69.10
782,9860.1938,360.2370,69.10
783,9860.1938,361.7376,69.10
784,9860.1938,361.7431,69.10
785,9860.1938,346.5736,69.10
786,9860.1938,331.4485,69.10
787,9860.1938,331.3511,69.10
788,9860.1938,330.5165,69.10
789,9860.1938,329.7105,69.10
790,9860.1938,314.6978,69.10
791,9860.1938,314.6569,69.10
792,9860.1938,314.0599,69.10
793,9860.1938,313.9885,69.10
794,9860.1938,316.5722,69.10
795,9860.1938,316.4965,69.10
796,9860.1938,315.7188,69.10
797,9860.1938,314.1916,69.10
798,9860.1938,313.3089,69.10
799,9860.1938,298.5122,69.10
800,9860.1938,297.9612,69.10
800,9860.1938,297.9612,69.10
801,9860.1938,283.2302,69.10
802,9860.1938,282.5637,69.10
803,9860.1938,284.0924,69.10
804,9860.1938,284.1427,69.10
805,9860.1938,283.4199,69.10
806,9860.1938,283.2682,69.10
807,9860.1938,282.4835,69.10
808,9860.1938,267.8984,69.10
809,9860.1938,253.3546,69.10
810,9860.1938,253.2700,69.10
811,9860.1938,253.4974,69.10
812,9860.1938,253.5133,69.10
813,9860.1938,239.0731,69.10
814,9860.1938,239.0838,69.10
815,9860.1938,224.6842,69.10
816,9860.1938,224.0551,69.10
817,9860.1938,224.1281,69.10
818,9860.1938,223.4373,69.10
819,9860.1938,222.7444,69.10
820,9860.1938,222.1215,69.10
821,9860.1938,222.2113,69.10
822,9860.1938,221.5909,69.10
823,9860.1938,221.7711,69.10
824,9860.1938,221.0893,69.10
