generation,best_score,avg_score,diversity
874,7164.5500,350.4486,90.73
875,7164.5500,358.4370,90.73
876,7164.5500,358.9811,90.73
877,7164.5500,359.0597,90.73
878,7164.5500,358.5397,90.73
879,7164.5500,358.0208,90.73
880,7164.5500,358.5629,90.73
881,7164.5500,359.1037,90.73
882,7164.5500,360.3283,90.73
883,7164.5500,359.8098,90.73
884,7164.5500,361.0307,90.73
885,7164.5500,362.2489,90.73
886,7164.5500,363.4641,90.73
887,7164.5500,364.6766,90.73
888,7164.5500,372.5287,90.73
889,7164.5500,371.9997,90.73
890,7164.5500,373.1981,90.73
891,7164.5500,373.2592,90.73
892,7164.5500,374.4534,90.73
893,7164.5500,373.9246,90.73
894,7164.5500,381.7121,90.73
895,7164.5500,381.1762,84.58
896,7164.5500,381.2277,84.58
897,7164.5500,381.2409,84.58
898,7164.5500,381.2923,84.58
899,7164.5500,381.7961,84.58
900,7164.5500,381.8467,84.58
900,7164.5500,381.8467,84.58
901,7164.5500,383.0189,84.58
902,7164.5500,383.0681,84.58
903,7164.5500,382.5355,84.58
904,7164.5500,382.5851,84.58
905,7164.5500,383.7512,84.58
906,7164.5500,384.9146,84.58
907,7164.5500,386.0755,84.58
908,7164.5500,392.5752,84.58
909,7164.5500,400.1892,84.58
910,7164.5500,400.2186,84.58
911,7164.5500,401.3595,84.58
912,7164.5500,402.4979,84.58
913,7164.5500,403.6338,84.58
914,7164.5500,403.0835,84.58
915,7164.5500,402.5344,84.58
916,7164.5500,402.5304,84.58
917,7164.5500,402.5570,84.58
918,7164.5500,403.6864,84.58
919,7164.5500,411.2404,84.58
920,7164.5500,411.2572,84.58
921,7164.5500,412.3731,84.58
922,7164.5500,412.3885,84.58
923,7164.5500,413.5007,84.58
924,7164.5500,412.9456,84.58
925,7164.5500,412.3917,84.58
926,7164.5500,400.8481,84.58
927,7164.5500,401.9681,84.58
928,7164.5500,403.0857,84.58
929,7164.5500,403.0811,84.58
930,7164.5500,403.1067,84.58
931,7164.5500,402.5673,84.58
932,7164.5500,402.5934,84.58
933,7164.5500,402.6192,84.58
934,7164.5500,403.7287,84.58
935,7164.5500,404.8357,84.58
936,7164.5500,404.2974,84.58
937,7164.5500,403.7603,84.58
938,7164.5500,403.7849,84.58
939,7164.5500,404.8870,84.58
940,7164.5500,404.8738,84.58
941,7164.5500,405.9723,84.58
942,7164.5500,406.4267,84.58
943,7164.5500,413.7670,84.58
944,7164.5500,413.7805,84.58
945,7164.5500,413.1315,84.58
946,7164.5500,413.1457,84.58
947,7164.5500,412.6080,84.58
948,7164.5500,412.0676,84.58
949,7164.5500,411.5165,84.58
950,7164.5500,411.5324,84.58
951,7164.5500,411.5483,84.58
952,7164.5500,410.9994,84.58
953,7164.5500,417.2047,84.58
954,7164.5500,417.1850,84.58
955,7164.5500,418.2561,84.58
956,7164.5500,418.2647,84.58
957,7164.5500,417.7230,84.58
958,7164.5500,417.1824,84.58
959,7164.5500,417.1921,84.58
960,7164.5500,416.6413,84.58
961,7164.5500,416.6224,84.58
962,7164.5500,423.8317,84.58
963,7164.5500,423.8343,84.58
964,7164.5500,424.8880,84.58
965,7164.5500,424.8895,84.58
966,7164.5500,424.8619,84.58
967,7164.5500,425.2851,84.58
968,7164.5500,424.7304,84.58
969,7164.5500,431.8776,93.82
970,7164.5500,431.3171,93.82
971,7164.5500,432.3552,93.82
972,7164.5500,433.3910,93.82
973,7164.5500,439.4717,93.82
974,7164.5500,438.9167,93.82
975,7164.5500,438.3628,93.82
976,7164.5500,439.3891,93.82
977,7164.5500,439.3752,93.82
978,7164.5500,439.3614,93.82
979,7164.5500,438.7978,93.82
980,7164.5500,438.2470,93.82
981,7164.5500,444.2830,93.82
982,7164.5500,445.2976,93.82
983,7164.5500,444.7412,93.82
984,7164.5500,444.7218,93.82
985,7164.5500,444.7025,93.82
986,7164.5500,445.0975,93.82
987,7164.5500,444.5320,93.82
988,7164.5500,443.9792,93.82
989,7164.5500,444.3738,93.82
990,7164.5500,444.3549,93.82
991,7164.5500,445.3600,93.82
992,7164.5500,445.3402,93.82
993,7164.5500,445.2921,93.82
994,7164.5500,452.2478,93.82
995,7164.5500,451.6911,93.82
996,7164.5500,451.1241,93.82
997,7164.5500,450.4413,93.82
998,7164.5500,449.8882,93.82
999,7164.5500,450.8793,93.82
1000,7164.5500,450.8540,93.82
1000,7164.5500,450.8540,93.82
